Koordinatensystem : Lambert konform konisch
Rechtswert        : 4291500 Meter
Hochwert          : 2781500 Meter
Hoehenlage        : 71 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4291500 2781500  7 27 15  29.6 1001 200  4.5 4 11.3  39  144  314 413 -493  0
4291500 2781500  7 27 16  24.3 1000 250  5.9 6 12.2  54   20  218 400 -502  0
4291500 2781500  7 27 17  25.2 1001 359  6.4 7 14.4  72    0  122 403 -499  0
4291500 2781500  7 27 18  22.5 1000 254  5.7 6 15.1  80    0   97 399 -491  0
4291500 2781500  7 27 19  21.0 1003 265  4.7 8 15.3  92    0   17 394 -482  0
4291500 2781500  7 27 20  20.4 1004  17  3.0 8 15.5  99    0    4 399 -471  0
4291500 2781500  7 27 21  20.0 1004 111  2.8 8 15.1 100    0    0 396 -460  0
4291500 2781500  7 27 22  19.9 1004 235  1.4 6 14.9 100    0    0 387 -446  0
4291500 2781500  7 27 23  20.0 1004 239  2.1 6 14.9 100    0    0 380 -436  0
4291500 2781500  7 27 24  19.8 1005 173  2.7 7 14.8 100    0    0 386 -433  0
4291500 2781500  7 28  1  19.7 1005 227  2.7 8 14.7 100    0    0 394 -430  0
4291500 2781500  7 28  2  19.6 1006 257  4.0 8 14.6 100    0    0 395 -428  0
4291500 2781500  7 28  3  19.4 1006 254  3.1 8 14.4 100    0    0 393 -427  0
4291500 2781500  7 28  4  19.3 1006 226  3.3 8 14.3 100    0    0 392 -424  0
4291500 2781500  7 28  5  19.2 1006 280  2.9 8 14.2 100    0    4 390 -422  0
4291500 2781500  7 28  6  19.1 1007 266  1.6 8 14.1 100    0   12 390 -423  0
4291500 2781500  7 28  7  18.5 1007 312  2.3 8 13.8 100    0   37 387 -427  0
4291500 2781500  7 28  8  17.1 1008 296  3.5 8 12.9 100    0   47 382 -435  0
4291500 2781500  7 28  9  16.2 1009 318  3.3 8 12.0 100    0   73 376 -448  0
4291500 2781500  7 28 10  17.2 1010 286  2.4 8 12.0 100    0  117 377 -463  0
4291500 2781500  7 28 11  17.6 1011  39  3.1 8 12.5 100    0  132 379 -479  0
4291500 2781500  7 28 12  17.6 1011 208  2.5 8 12.7 100    0  120 379 -495  0
4291500 2781500  7 28 13  18.2 1012 284  3.1 8 12.6  98    0  132 379 -505  0
4291500 2781500  7 28 14  20.1 1012 302  3.4 6 12.5  89   70  359 377 -505  0
4291500 2781500  7 28 15  20.9 1012 315  3.1 5 11.9  79  164  373 372 -504  0
4291500 2781500  7 28 16  22.6 1012 325  2.8 5 10.9  67  218  307 371 -503  0
4291500 2781500  7 28 17  22.2 1012 297  3.5 5 10.7  63  186  248 372 -497  0
4291500 2781500  7 28 18  22.1 1012 352  2.3 4 10.9  65   97  181 368 -487  0
4291500 2781500  7 28 19  20.7 1012   0  1.5 3 11.4  71   30  100 359 -475  0
4291500 2781500  7 28 20  19.6 1012 202  1.7 5 12.4  84    3   30 360 -465  0
4291500 2781500  7 28 21  17.6 1013 221  2.6 4 12.8  94    0    0 359 -456  0
4291500 2781500  7 28 22  16.3 1013 239  2.7 3 12.2 100    0    0 345 -449  0
4291500 2781500  7 28 23  15.5 1014 241  3.1 2 11.4 100    0    0 332 -444  0
4291500 2781500  7 28 24  15.5 1014 231  2.0 0 11.0 100    0    0 316 -440  0
4291500 2781500  7 29  1  14.7 1014  71  2.1 0 10.8 100    0    0 305 -437  0
4291500 2781500  7 29  2  14.1 1013 248  1.8 1 10.3 100    0    0 305 -434  0
4291500 2781500  7 29  3  14.4 1013 260  2.0 4 10.2 100    0    0 321 -433  0
4291500 2781500  7 29  4  14.5 1013 360  1.2 5 10.3 100    0    0 340 -431  0
4291500 2781500  7 29  5  14.6 1013 241  1.3 7 10.4 100    0    3 353 -430  0
4291500 2781500  7 29  6  15.2 1014 281  0.9 7 10.6 100    0   22 364 -428  0
4291500 2781500  7 29  7  16.6 1015 315  1.3 8 11.3 100    0   44 372 -426  0
4291500 2781500  7 29  8  18.7 1015 292  1.6 8 11.6  92    0   97 384 -429  0
4291500 2781500  7 29  9  19.6 1015   6  1.5 7 11.2  81    6  182 386 -435  0
4291500 2781500  7 29 10  20.7 1015 342  2.3 6 10.9  74   87  292 382 -444  0
4291500 2781500  7 29 11  21.7 1015 342  2.3 6 10.4  66  194  327 383 -449  0
4291500 2781500  7 29 12  22.6 1015 352  3.0 6  9.3  56  253  337 386 -448  0
4291500 2781500  7 29 13  23.5 1015 360  2.9 7  9.0  51  245  341 395 -455  0
4291500 2781500  7 29 14  24.2 1015 340  3.2 5  9.1  49  305  326 394 -468  0
4291500 2781500  7 29 15  25.0 1015 307  3.6 4  8.8  46  227  316 385 -474  0
4291500 2781500  7 29 16  24.6 1014 357  3.2 4  8.1  41  178  255 380 -475  0
4291500 2781500  7 29 17  25.0 1014   1  2.2 5  7.5  39  115  220 381 -473  0
4291500 2781500  7 29 18  24.1 1014  28  3.5 5  7.4  38   75  155 384 -467  0
4291500 2781500  7 29 19  22.8 1014  30  2.8 4  7.6  42   26   87 376 -459  0
4291500 2781500  7 29 20  20.5 1014  39  1.7 4  8.4  52    1   24 368 -454  0
4291500 2781500  7 29 21  18.6 1014  39  1.9 3  8.4  59    0    0 358 -447  0
4291500 2781500  7 29 22  16.2 1015  59  1.3 1  8.2  66    0    0 340 -440  0
4291500 2781500  7 29 23  13.6 1014 353  1.1 0  8.6  81    0    0 323 -434  0
4291500 2781500  7 29 24  12.1 1014 355  0.9 0  8.9  96    0    0 313 -428  0
4291500 2781500  7 30  1  11.9 1014 357  1.0 0  8.8 100    0    0 309 -424  0
4291500 2781500  7 30  2  11.2 1013 360  1.0 0  8.5 100    0    0 307 -419  0
4291500 2781500  7 30  3  10.6 1013 359  0.8 0  8.2 100    0    0 305 -414  0
4291500 2781500  7 30  4  10.3 1013 359  0.9 0  7.9 100    0    0 302 -410  0
4291500 2781500  7 30  5  10.4 1013 240  1.2 1  7.9 100    0    6 304 -407  0
4291500 2781500  7 30  6  12.1 1012 356  0.7 1  8.3 100   41   47 310 -406  0
4291500 2781500  7 30  7  15.6 1012 359  0.7 1  9.0  90  158   79 318 -411  0
4291500 2781500  7 30  8  18.7 1013 152  0.9 0  8.6  70  329   82 323 -422  0
4291500 2781500  7 30  9  20.8 1013  50  1.4 0  8.1  56  509   68 328 -437  0
4291500 2781500  7 30 10  22.0 1013 132  1.5 0  8.0  50  656   58 335 -453  0
4291500 2781500  7 30 11  23.4 1013  27  2.1 2  7.6  44   84  248 348 -468  0
4291500 2781500  7 30 12  24.0 1012  48  1.8 1  7.6  41  389  269 359 -482  0
4291500 2781500  7 30 13  24.8 1012  58  1.3 2  8.1  42  681  133 364 -493  0
4291500 2781500  7 30 14  25.5 1011  58  3.5 2  8.1  41  661  125 371 -497  0
4291500 2781500  7 30 15  25.7 1011 100  3.2 2  7.7  37  694   65 371 -496  0
4291500 2781500  7 30 16  26.0 1010 148  2.1 1  7.6  36  522  104 368 -492  0
4291500 2781500  7 30 17  25.5 1009  88  2.2 1  7.6  37  353  119 363 -488  0
4291500 2781500  7 30 18  25.2 1009 104  2.5 1  7.5  37  192  115 359 -481  0
4291500 2781500  7 30 19  24.3 1009  12  1.9 1  7.3  37   45   86 355 -471  0
4291500 2781500  7 30 20  21.7 1009  62  2.0 1  7.9  45    3   27 348 -462  0
4291500 2781500  7 30 21  17.6 1009  63  1.6 2  9.3  64    0    0 342 -454  0
4291500 2781500  7 30 22  16.5 1009  97  2.0 4 10.0  82    0    0 344 -445  0
4291500 2781500  7 30 23  16.1 1010 356  1.3 5 10.5  90    0    0 353 -439  0
4291500 2781500  7 30 24  15.6 1009 359  1.5 5 10.8  95    0    0 355 -435  0
4291500 2781500  7 31  1  15.9 1009 356  1.1 6 10.9  96    0    0 358 -431  0
4291500 2781500  7 31  2  15.8 1009 356  1.0 7 10.8  95    0    0 365 -427  0
4291500 2781500  7 31  3  17.2 1009  88  1.5 7 10.4  88    0    0 370 -424  0
4291500 2781500  7 31  4  16.9 1008 356  0.9 8 10.2  84    0    0 376 -420  0
4291500 2781500  7 31  5  16.7 1008   1  0.8 7 10.4  86    0    1 375 -418  0
4291500 2781500  7 31  6  17.8 1008  46  1.6 6 10.5  85    0   17 369 -418  0
4291500 2781500  7 31  7  19.3 1009  87  1.6 5 10.9  81  108   75 365 -422  0
4291500 2781500  7 31  8  21.2 1009  98  2.6 2 11.4  76  315   85 355 -428  0
4291500 2781500  7 31  9  21.6 1009  76  2.3 3 11.8  73  455   72 352 -438  0
4291500 2781500  7 31 10  22.3 1009  49  2.3 6 12.1  73  230  227 372 -453  0
4291500 2781500  7 31 11  22.4 1009  30  3.2 7 12.1  71  108  224 389 -468  0
4291500 2781500  7 31 12  21.8 1009  67  4.6 7 12.5  74    2  236 394 -481  0
4291500 2781500  7 31 13  21.8 1009  56  5.5 7 13.2  80    1  229 395 -488  0
4291500 2781500  7 31 14  22.7 1009  77  4.0 5 13.2  78   95  304 389 -490  0
4291500 2781500  7 31 15  23.4 1009  54  4.1 4 13.2  74  239  257 382 -491  0
4291500 2781500  7 31 16  23.7 1009  61  4.6 5 13.1  72   78  227 384 -490  0
4291500 2781500  7 31 17  23.7 1008  42  3.1 3 13.0  70  239  146 381 -484  0
4291500 2781500  7 31 18  23.7 1008  71  3.5 3 13.0  70  144  113 375 -476  0
4291500 2781500  7 31 19  22.9 1008  66  3.6 3 13.2  73   58   73 374 -468  0
4291500 2781500  7 31 20  21.8 1009  49  2.2 3 13.6  79    1   25 370 -457  0
4291500 2781500  7 31 21  21.1 1009  37  2.0 6 13.7  85    0    0 375 -448  0
4291500 2781500  7 31 22  20.3 1010  26  1.7 6 13.7  89    0    0 382 -441  0
4291500 2781500  7 31 23  18.3 1010  38  1.6 5 13.6  96    0    0 373 -437  0
4291500 2781500  7 31 24  17.1 1010 360  0.8 1 12.8 100    0    0 351 -434  0
4291500 2781500  8  1  1  17.0 1010 353  0.9 1 12.2 100    0    0 339 -430  0
4291500 2781500  8  1  2  17.0 1010 352  0.7 2 12.2 100    0    0 341 -429  0
4291500 2781500  8  1  3  16.7 1010 358  0.8 3 12.1 100    0    0 345 -427  0
4291500 2781500  8  1  4  16.1 1010 360  1.2 3 11.8 100    0    0 346 -426  0
4291500 2781500  8  1  5  15.9 1010 357  0.9 3 11.5 100    0    0 344 -424  0
4291500 2781500  8  1  6  17.2 1010 340  1.3 5 11.9 100    0   10 353 -423  0
4291500 2781500  8  1  7  17.8 1011   1  0.9 7 12.6 100    0   47 368 -425  0
4291500 2781500  8  1  8  19.7 1011 279  1.4 7 13.7 100   18  152 379 -430  0
4291500 2781500  8  1  9  23.0 1011 319  1.9 5 14.7  91  347  149 382 -437  0
4291500 2781500  8  1 10  25.3 1011 309  2.1 2 14.6  76  561  129 377 -448  0
4291500 2781500  8  1 11  26.0 1011 357  2.4 2 14.1  68  640  141 373 -455  0
4291500 2781500  8  1 12  28.1 1011  81  2.6 3 12.9  57  569  208 381 -459  0
4291500 2781500  8  1 13  28.3 1011 308  2.3 3 12.7  52  409  307 390 -460  0
4291500 2781500  8  1 14  29.3 1010  18  2.7 3 12.8  51  437  257 392 -455  0
4291500 2781500  8  1 15  29.7 1010 327  3.2 2 12.2  47  346  282 391 -456  0
4291500 2781500  8  1 16  29.2 1010 355  3.5 2 12.2  47  236  265 388 -460  0
4291500 2781500  8  1 17  29.3 1009 318  2.6 2 12.4  48   44  205 388 -458  0
4291500 2781500  8  1 18  28.7 1009  24  2.2 3 12.1  48   32  144 389 -461  0
4291500 2781500  8  1 19  27.3 1010  16  1.8 2 12.0  50   17   78 384 -460  0
4291500 2781500  8  1 20  24.9 1010 360  0.7 3 12.5  59    2   15 378 -453  0
4291500 2781500  8  1 21  22.5 1010  93  1.3 3 13.4  72    0    0 374 -445  0
4291500 2781500  8  1 22  21.1 1011  79  1.3 1 14.2  86    0    0 362 -438  0
4291500 2781500  8  1 23  19.5 1011 351  0.5 1 14.3  95    0    0 351 -431  0
4291500 2781500  8  1 24  18.9 1011 348  0.4 0 14.0 100    0    0 344 -425  0
4291500 2781500  8  2  1  18.3 1011 317  0.1 0 13.5 100    0    0 337 -419  0
4291500 2781500  8  2  2  17.6 1011 234  0.4 1 13.0 100    0    0 335 -412  0
4291500 2781500  8  2  3  16.8 1011   8  0.1 0 12.4 100    0    0 330 -407  0
4291500 2781500  8  2  4  17.0 1011 360  0.3 0 12.1 100    0    0 325 -403  0
4291500 2781500  8  2  5  16.3 1011 261  0.7 0 11.9 100    0    0 325 -403  0
4291500 2781500  8  2  6  17.6 1011 260  0.6 1 12.2 100   32   41 329 -408  0
4291500 2781500  8  2  7  21.0 1011 351  0.4 1 13.5  96  135   93 340 -417  0
4291500 2781500  8  2  8  24.2 1011 346  0.3 2 14.1  81  260  126 354 -432  0
4291500 2781500  8  2  9  26.6 1011 357  0.3 3 13.6  66  366  158 372 -450  0
4291500 2781500  8  2 10  28.2 1011 280  1.4 6 13.2  57  241  292 390 -470  0
4291500 2781500  8  2 11  28.6 1011 307  1.5 6 13.5  55  267  336 400 -489  0
4291500 2781500  8  2 12  29.4 1011 311  1.5 6 13.2  52  263  374 403 -503  0
4291500 2781500  8  2 13  29.9 1011 234  1.4 5 12.5  48  213  349 404 -509  0
4291500 2781500  8  2 14  30.6 1011  84  2.1 3 12.1  44  375  276 400 -510  0
4291500 2781500  8  2 15  29.1 1010  46  2.5 5 12.3  46   90  329 398 -509  0
4291500 2781500  8  2 16  28.0 1010  41  2.3 6 13.3  54   14  200 396 -507  0
4291500 2781500  8  2 17  26.2 1010  70  1.4 7 13.8  61    5  138 390 -501  0
4291500 2781500  8  2 18  25.2 1010  81  2.8 7 13.9  67    3   90 382 -491  0
4291500 2781500  8  2 19  24.5 1010  80  2.4 6 14.1  71    2   55 378 -481  0
4291500 2781500  8  2 20  24.2 1011 110  2.3 8 14.1  73    0    6 376 -470  0
4291500 2781500  8  2 21  23.2 1011 113  2.9 8 14.0  75    0    0 378 -459  0
4291500 2781500  8  2 22  22.4 1011  91  2.8 6 13.8  79    0    0 376 -449  0
4291500 2781500  8  2 23  20.9 1012  81  2.5 6 13.9  85    0    0 369 -442  0
4291500 2781500  8  2 24  19.7 1012 110  1.4 6 14.2  94    0    0 364 -436  0
4291500 2781500  8  3  1  19.1 1012  80  1.9 4 14.1  99    0    0 354 -430  0
4291500 2781500  8  3  2  18.4 1012 100  1.2 2 13.7 100    0    0 342 -424  0
4291500 2781500  8  3  3  17.8 1012 129  0.9 1 13.1 100    0    0 332 -418  0
4291500 2781500  8  3  4  18.1 1012  91  1.2 1 13.0 100    0    0 329 -413  0
4291500 2781500  8  3  5  18.0 1012  90  1.3 2 13.1 100    0    0 331 -409  0
4291500 2781500  8  3  6  18.9 1012 357  0.6 3 13.4 100   15   39 335 -407  0
4291500 2781500  8  3  7  21.1 1012 142  0.9 4 14.0  95   11   92 343 -411  0
4291500 2781500  8  3  8  22.4 1013 360  0.7 5 14.4  87   76  181 351 -425  0
4291500 2781500  8  3  9  25.5 1013 109  2.1 6 14.1  75   83  251 362 -443  0
4291500 2781500  8  3 10  27.2 1013  80  2.5 4 13.6  63  234  297 369 -462  0
4291500 2781500  8  3 11  29.2 1013 126  1.8 3 13.3  55  410  281 372 -481  0
4291500 2781500  8  3 12  30.0 1013 130  1.7 2 12.6  48  429  312 375 -496  0
4291500 2781500  8  3 13  31.1 1012 101  1.7 2 11.4  41  528  263 375 -506  0
4291500 2781500  8  3 14  32.0 1012 266  1.3 3 10.8  37  424  296 380 -512  0
4291500 2781500  8  3 15  32.3 1012 263  1.2 3 10.8  36  337  302 382 -514  0
4291500 2781500  8  3 16  32.2 1012 167  0.9 3 10.5  35  200  288 381 -512  0
4291500 2781500  8  3 17  32.4 1011 223  1.5 3 10.4  34  131  230 380 -506  0
4291500 2781500  8  3 18  31.7 1011  64  1.3 3 10.7  36   76  160 377 -497  0
4291500 2781500  8  3 19  29.9 1011  75  2.3 4 11.4  41   16   80 375 -484  0
4291500 2781500  8  3 20  27.6 1011  46  1.9 6 12.8  51    0    9 374 -471  0
4291500 2781500  8  3 21  25.4 1012  42  3.1 5 13.6  62    0    0 369 -459  0
4291500 2781500  8  3 22  24.1 1012  56  2.6 3 14.2  72    0    0 357 -452  0
4291500 2781500  8  3 23  23.1 1012  94  2.8 3 14.4  78    0    0 351 -445  0
4291500 2781500  8  3 24  22.3 1012  75  2.4 3 14.0  80    0    0 348 -439  0
4291500 2781500  8  4  1  21.4 1012  38  1.9 3 13.9  84    0    0 347 -434  0
4291500 2781500  8  4  2  20.4 1013  36  1.7 3 14.2  91    0    0 344 -431  0
4291500 2781500  8  4  3  19.8 1013 349  2.1 2 14.4  97    0    0 340 -429  0
4291500 2781500  8  4  4  18.8 1013  48  1.6 1 14.0  99    0    0 331 -428  0
4291500 2781500  8  4  5  18.3 1013  10  1.7 1 13.5 100    0    0 325 -427  0
4291500 2781500  8  4  6  19.0 1013  20  1.8 1 13.6 100   17   38 327 -428  0
4291500 2781500  8  4  7  20.6 1014  13  2.3 1 14.1  97   82   95 333 -433  0
4291500 2781500  8  4  8  21.8 1014  41  2.3 2 13.9  88  153  158 344 -444  0
4291500 2781500  8  4  9  24.2 1015  28  2.0 2 13.6  77  262  199 356 -460  0
4291500 2781500  8  4 10  26.0 1015  42  2.5 0 13.3  66  429  191 362 -481  0
4291500 2781500  8  4 11  27.7 1015  71  2.6 0 12.8  58  571  179 369 -499  0
4291500 2781500  8  4 12  28.3 1015  56  3.0 0 12.8  54  620  188 377 -511  0
4291500 2781500  8  4 13  29.6 1015  51  2.7 1 12.4  49  588  214 384 -526  0
4291500 2781500  8  4 14  30.0 1015  90  1.8 1 11.7  44  559  212 388 -539  0
4291500 2781500  8  4 15  30.0 1014  90  2.3 2 11.4  43  522  185 390 -544  0
4291500 2781500  8  4 16  30.2 1014  35  3.6 2 11.1  42  411  176 391 -539  0
4291500 2781500  8  4 17  29.0 1014  56  2.9 2 10.9  42  292  153 387 -529  0
4291500 2781500  8  4 18  28.7 1014 354  3.4 1 10.7  43  162  121 380 -520  0
4291500 2781500  8  4 19  26.9 1014  72  2.7 1 11.1  47   58   73 373 -507  0
4291500 2781500  8  4 20  24.9 1015  47  3.1 2 11.8  56    3   15 368 -494  0
4291500 2781500  8  4 21  23.4 1015  51  2.7 3 11.9  63    0    0 366 -486  0
4291500 2781500  8  4 22  22.1 1015  59  3.1 1 11.2  65    0    0 356 -478  0
4291500 2781500  8  4 23  21.2 1016  71  3.5 1  9.9  61    0    0 345 -469  0
4291500 2781500  8  4 24  19.9 1016  70  4.1 1  9.0  60    0    0 339 -461  0
4291500 2781500  8  5  1  18.6 1017  79  2.8 0  8.8  64    0    0 333 -453  0
4291500 2781500  8  5  2  17.6 1017  70  2.7 0  8.8  68    0    0 326 -445  0
4291500 2781500  8  5  3  16.8 1017  60  2.2 0  8.8  72    0    0 322 -438  0
4291500 2781500  8  5  4  14.2 1016  81  1.9 0  9.1  83    0    0 317 -433  0
4291500 2781500  8  5  5  13.4 1016  50  1.6 1  9.5  96    0    0 313 -429  0
4291500 2781500  8  5  6  15.3 1016  50  2.1 0  9.5  93   33   37 312 -426  0
4291500 2781500  8  5  7  17.9 1018  81  2.7 0  9.4  79  153   73 314 -429  0
4291500 2781500  8  5  8  19.8 1018  81  3.1 0  9.2  68  301   86 320 -438  0
4291500 2781500  8  5  9  21.8 1018  81  3.2 0  9.0  59  454   89 326 -453  0
4291500 2781500  8  5 10  23.4 1018  70  3.2 1  8.5  50  581   94 336 -469  0
4291500 2781500  8  5 11  24.9 1018  41  2.6 1  8.3  44  668  102 346 -484  0
4291500 2781500  8  5 12  26.2 1017  39  1.6 1  8.6  42  717  108 353 -498  0
4291500 2781500  8  5 13  27.0 1017  52  2.6 2  8.7  40  174  180 361 -511  0
4291500 2781500  8  5 14  27.6 1017  14  1.9 2  8.7  38  305  281 367 -516  0
4291500 2781500  8  5 15  28.4 1016  59  3.2 2  8.2  35  574  131 368 -517  0
4291500 2781500  8  5 16  28.1 1016  82  3.4 2  7.6  32  417  156 365 -512  0
4291500 2781500  8  5 17  28.2 1016  70  2.3 3  7.6  32  300  133 366 -502  0
4291500 2781500  8  5 18  27.2 1015  86  2.6 2  8.1  35  176  105 364 -493  0
4291500 2781500  8  5 19  25.6 1015  15  2.8 2  8.7  40   63   67 355 -483  0
4291500 2781500  8  5 20  22.8 1015  45  2.5 4  8.9  47    4   14 352 -471  0
4291500 2781500  8  5 21  20.9 1016  48  2.2 3  9.1  56    0    0 347 -460  0
4291500 2781500  8  5 22  19.3 1016  88  2.7 1  9.4  64    0    0 332 -451  0
4291500 2781500  8  5 23  18.6 1016  90  2.4 1  9.6  70    0    0 323 -442  0
4291500 2781500  8  5 24  16.5 1016  65  2.1 1  9.7  78    0    0 319 -435  0
4291500 2781500  8  6  1  15.2 1016  46  1.7 1  9.8  87    0    0 314 -430  0
4291500 2781500  8  6  2  13.7 1015   2  0.9 1  9.7  94    0    0 311 -426  0
4291500 2781500  8  6  3  13.3 1015  39  0.9 0  9.5  99    0    0 305 -425  0
4291500 2781500  8  6  4  12.5 1015  85  1.8 0  9.3 100    0    0 303 -426  0
4291500 2781500  8  6  5  12.2 1015  61  0.5 0  9.0 100    0    0 304 -426  0
4291500 2781500  8  6  6  13.9 1015  63  1.5 1  9.4 100   12   35 313 -426  0
4291500 2781500  8  6  7  16.4 1015  91  1.7 1  9.9  92   87   89 322 -431  0
4291500 2781500  8  6  8  19.2 1016  54  1.3 1  9.9  78  200  128 330 -436  0
4291500 2781500  8  6  9  21.3 1016  41  2.6 1  9.9  66  348  140 340 -443  0
4291500 2781500  8  6 10  23.4 1016  61  3.2 1  9.8  58  474  150 351 -452  0
4291500 2781500  8  6 11  25.1 1016   6  2.2 1  9.3  49  531  181 360 -459  0
4291500 2781500  8  6 12  26.1 1016  61  3.0 2  9.3  45  456  270 370 -473  0
4291500 2781500  8  6 13  26.6 1016 278  3.0 3  9.3  43  407  292 378 -495  0
4291500 2781500  8  6 14  27.0 1015 319  3.3 3  9.1  42  461  235 384 -515  0
4291500 2781500  8  6 15  27.2 1015 309  3.3 2  9.2  41  393  250 382 -530  0
4291500 2781500  8  6 16  27.6 1014 354  4.3 2  8.8  38  346  207 379 -533  0
4291500 2781500  8  6 17  26.8 1014  38  3.2 1  8.4  38  251  169 376 -527  0
4291500 2781500  8  6 18  26.3 1014   4  2.9 0  8.4  39  134  131 367 -517  0
4291500 2781500  8  6 19  24.8 1014  29  2.5 0  8.5  42   47   71 361 -503  0
4291500 2781500  8  6 20  22.1 1014  30  2.9 0  8.5  47    2   13 353 -488  0
4291500 2781500  8  6 21  19.6 1014  50  2.1 0  8.6  56    0    0 343 -475  0
4291500 2781500  8  6 22  16.5 1015  41  2.2 0  9.0  70    0    0 335 -466  0
4291500 2781500  8  6 23  15.1 1015  59  1.7 0  9.5  85    0    0 329 -459  0
4291500 2781500  8  6 24  13.5 1014  21  1.4 0  9.5  93    0    0 324 -453  0
4291500 2781500  8  7  1  12.9 1014  50  1.5 0  9.2  97    0    0 320 -446  0
4291500 2781500  8  7  2  12.5 1014  40  1.6 0  9.1  99    0    0 318 -441  0
4291500 2781500  8  7  3  11.1 1014  60  1.5 0  8.7 100    0    0 314 -436  0
4291500 2781500  8  7  4  11.1 1014  49  1.2 0  8.3 100    0    0 310 -433  0
4291500 2781500  8  7  5  10.8 1014  20  1.0 0  8.2 100    0    0 310 -429  0
4291500 2781500  8  7  6  11.8 1014   1  1.0 0  8.4 100   22   36 310 -426  0
4291500 2781500  8  7  7  16.1 1015  91  2.2 0  8.9  89  127   77 318 -426  0
4291500 2781500  8  7  8  18.4 1016   1  1.2 0  9.1  74  277   94 328 -429  0
4291500 2781500  8  7  9  21.2 1016  90  1.7 0  9.2  64  429  102 337 -434  0
4291500 2781500  8  7 10  23.8 1015  94  1.5 0  9.4  55  553  110 347 -438  0
4291500 2781500  8  7 11  25.1 1015  60  1.9 0  8.7  45  636  121 354 -441  0
4291500 2781500  8  7 12  26.5 1015 330  2.3 0  7.4  36  690  125 356 -451  0
4291500 2781500  8  7 13  27.4 1015 283  1.7 0  7.1  32  692  131 361 -459  0
4291500 2781500  8  7 14  27.8 1014  90  2.2 0  7.3  32  656  132 363 -471  0
4291500 2781500  8  7 15  28.5 1013  36  2.4 0  7.3  30  561  141 365 -477  0
4291500 2781500  8  7 16  27.8 1013   7  2.4 2  7.5  32  336  205 371 -468  0
4291500 2781500  8  7 17  28.2 1013 202  1.7 3  8.0  34  221  180 378 -463  0
4291500 2781500  8  7 18  28.1 1012 282  1.4 2  8.3  35  153  117 378 -462  0
4291500 2781500  8  7 19  26.6 1012  51  1.8 2  8.4  37   41   71 370 -456  0
4291500 2781500  8  7 20  22.0 1011 358  1.0 1  8.9  47    1   13 355 -446  0
4291500 2781500  8  7 21  19.0 1012 317  1.6 0  9.9  65    0    0 339 -435  0
4291500 2781500  8  7 22  18.6 1012 188  1.6 0  9.9  72    0    0 329 -429  0
4291500 2781500  8  7 23  16.3 1012  51  1.4 0  9.7  77    0    0 322 -426  0
4291500 2781500  8  7 24  15.5 1012   2  1.0 0  9.9  87    0    0 317 -422  0
4291500 2781500  8  8  1  13.5 1011  80  1.3 0  9.7  94    0    0 312 -418  0
4291500 2781500  8  8  2  13.6 1011  72  1.5 0  9.5  97    0    0 309 -414  0
4291500 2781500  8  8  3  13.2 1011 110  1.7 0  9.4  98    0    0 309 -411  0
4291500 2781500  8  8  4  12.4 1011  21  1.1 0  9.2  99    0    0 308 -407  0
4291500 2781500  8  8  5  10.8 1011   2  0.8 3  8.6 100    0    0 310 -404  0
4291500 2781500  8  8  6  13.2 1011  91  1.0 6  8.8 100   24   34 324 -402  0
4291500 2781500  8  8  7  17.4 1012  81  1.2 5  9.5  87  115   75 338 -406  0
4291500 2781500  8  8  8  20.7 1012 358  0.6 4  9.3  67  212  114 345 -418  0
4291500 2781500  8  8  9  23.8 1012  39  1.4 5  9.3  55  353  126 355 -436  0
